Contig	master_contigs.clustered.filtered.fasta/C-AM-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-AM-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-AM-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-AM-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-GM-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-GM-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-GM-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-HP-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-HP-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-HP-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-HP-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-JV-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-JV-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-JV-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-JV-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-PL-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-PL-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-PL-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-PL-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-RA-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-RA-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-RA-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-RA-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/C-VA-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-AM-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-AM-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-AM-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-AM-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-BH-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-GM-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-GM-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-GM-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-GM-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-HP-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-HP-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-HP-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-HP-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-JA-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-JV-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-JV-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-JV-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-PL-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-PL-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-PL-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-PL-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-RA-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-RA-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-RA-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-RA-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-VA-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-VA-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-VA-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/D-VA-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-AM-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-AM-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-AM-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-AM-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-BH-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-GM-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-GM-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-GM-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-HP-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-HP-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-HP-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-HP-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-JV-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-JV-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-JV-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-JV-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-PL-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-PL-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-PL-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-PL-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-RA-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-RA-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-RA-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-VA-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-VA-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-VA-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/M-VA-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/Neg_control.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/Pos_control.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-AM-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-AM-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-AM-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-AM-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-BH-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-GM-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-GM-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-GM-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-GM-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-HP-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-HP-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-HP-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-HP-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-JV-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-JV-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-JV-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-JV-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-PL-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-PL-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-PL-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-PL-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-RA-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-RA-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-RA-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-RA-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-VA-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/R-VA-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-AM-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-AM-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-AM-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-AM-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-BH-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-GM-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-GM-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-GM-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-HP-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-HP-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-HP-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-HP-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-JV-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-JV-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-JV-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-JV-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-PL-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-PL-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-PL-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-PL-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-RA-A20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-RA-J21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-RA-M20.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-RA-M21.nonrrna_1.fastq Reads per base	master_contigs.clustered.filtered.fasta/T-VA-M21.nonrrna_1.fastq Reads per base
D-VA-M20_NODE_6350_length_1134_cov_3.377003	0	0.0008818342	0	0.0008818342	0	0	0	0	0	0	0	0	0.0017636684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017636684	0	0	0	0	0	0.044973545	0	0	0	0	0	0	0	0	0	0	0	0	0.0008818342	0	0	0	0	0	0	0	0	0	0.0017636684	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008818342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035273368	0	0	0	0	0	0	0	0	0	0	0	0	0
D-PL-M20_NODE_7_length_14851_cov_215.294559	0	0	0	0	0	0	0	0	0	0	0	0.00026934213	0	0	0	0	0	0	0	0	0	0	0	0	0.00033667765	0	0.0004040132	0	0.0026934212	0.00094269746	0	0	0	0.00013467106	0	0	0.00006733553	0	0.00013467106	0	0	0.00013467106	0	1.9847149	0.7707225	0	0	0.011918389	0.0004040132	0.00013467106	0	0	0	0	0	0	0	0	0.00013467106	0	0	0	0	0	0	0	0	0	0	0.08787287	0	0	0	0	0	0	0	0	0	0	0	0	0.0012793752	0	0.0017507238	0	0.0027607568	0.002154737	0	0.0035687832	0	0.0022220726	0	0.00013467106	0	0.00013467106	0.00013467106	0.0074069086	0	0.0015487173	0	3.1366239	0	0.00013467106	0	0.00026934213	0	0	0	0	0	0	0	0	0.00026934213	0	0	0.0004040132	0	0	0	0	0	0	0	0	0	0	0	0.00013467106	0	0	0	0
D-PL-M20_NODE_31_length_9845_cov_655.486185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1391568	0.00020314881	0.0067039104	0.00060944643	0.00020314881	0	0	0	0	0	0	0.00060944643	0	0.010563738	0	0	0.00020314881	0	0	0	0	0	0	0	0	0	0	0	9.4414425	0.01178263	0	0.012899949	0.061350938	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020314881	0	0	0	0.00020314881	0	0	0	0.00020314881	0.00020314881	0.010563738	0.0012188929	0	0	0	0.056170646	0	0	0	0	0	0	0	0	0	0	0	0	0.0012188929	0.00040629762	0	0	0	0	0	0	0	0.00020314881	0.00020314881	0	0.00060944643	0.0036566786	0	0	0	0	0	0	0	0	0	0	0	0.00040629762	0	0	0	0	0	0	0	0	0	0	0	0.00081259524	0.04611478	0.0024377857	0.00091416965	0	0	0	0
D-PL-M20_NODE_3237_length_2457_cov_6.950084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11070411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00081400084	0	0	0.0016280017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00081400084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024420025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-PL-M20_NODE_3622_length_2353_cov_23.831579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00084997877	0	0	0	0	0	0	0	0	0	0	0	0.055248618	0.039949	0.058648534	0.00084997877	0	0.35529113	0	0	0	0.00084997877	0	0	0	0.016999574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00084997877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-PL-M20_NODE_4509_length_2147_cov_7.961909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027945971	0	0	0.12529111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-PL-M20_NODE_11908_length_1319_cov_2.137239	0	0.021228204	0	0	0	0	0.0030326005	0	0	0	0	0	0.0007581501	0	0	0	0.008339651	0	0	0	0	0	0	0	0.031842306	0.019711902	0.038665656	0.0075815013	0.0015163003	0.0022744504	0.0090978015	0.006823351	0.0045489008	0.0015163003	0.0030326005	0	0	0.0030326005	0.0075815013	0.005307051	0.0090978015	0.005307051	0.009855951	0.047763456	0	0.012888552	0	0.010614102	0	0.006823351	0.009855951	0	0.0030326005	0	0	0	0	0	0	0	0	0	0	0	0.0030326005	0	0.0015163003	0	0	0	0.0015163003	0	0	0	0	0	0	0	0	0	0	0	0	0.0022744504	0	0	0	0	0	0	0.0007581501	0.0015163003	0.0007581501	0	0	0	0.0007581501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007581501	0	0.0090978015	0	0	0	0.0030326005	0	0
D-PL-M20_NODE_31291_length_668_cov_1.263866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0149700595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-PL-M20_NODE_47500_length_480_cov_2.835381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-PL-M20_NODE_53912_length_438_cov_1.172603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002283105	0	0	0.002283105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00456621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C-JV-J21_NODE_1_length_21814_cov_1577.548365	0.0005501054	0.0006417897	0.0002750527	0	0	0	0	0	0	0	0	19.63207	23.362198	0.110021085	0	0.00009168424	0	0	0	0	0	0	0	0	0	0.0002750527	0	0	0.0004584212	0.0002750527	0	0	0	0	0.0002750527	0	0	0	0	0.00009168424	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018336848	0	0	0	0	0	0	0	0	0	0	0	0.00009168424	0.00009168424	0	0	0.00009168424	0	0	0	0.00009168424	0	0	0.00009168424	0	0	0	0	0	0	0	0	0	0	0.00018336848	0.0006417897	0	0	0	0	0	0.00036673696	0	0.00009168424	0	0	0	0	0	0	0	0	0	0	0.00009168424	0	0	0	0	0	0	0.00009168424	0	0	0	0	0	0	0	0	0	0	0.20427248	0	0	0	0	0	0	0	0
C-JV-J21_NODE_14_length_10776_cov_6.483976	0	0	0	0	0	0	0	0	0	0	0	0	0.10003712	0	0	0	0.00018559763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C-JV-J21_NODE_96_length_7318_cov_50.943823	0.0013664935	0	0	0	0.0021863896	0	0	0	0	0	0	0.009565455	0.7943427	0.003826182	0	0	0.05739273	0	0	0	0	0	0	0	0	0.0002732987	0	0.0005465974	0.0002732987	0	0	0.0049193767	0	0	0	0	0	0.0002732987	0	0.0008198962	0.0002732987	0.01694452	0.0002732987	0	0	0	0	0	0	0	0	0	0	0	0.0004099481	0	0	0	0	0	0	0	0	0	0	0	0.0002732987	0	0	0	0	0.0002732987	0	0	0	0	0	0	0	0	0	0	0.0016397923	0	0	0	0	0	0.0005465974	0	0.012298442	0	0	0	0	0	0.0021863896	0	0	0.0002732987	0.0010931948	0	0	0	0.0010931948	0	0	0.001913091	0	0	0	0	0	0	0.0008198962	0	0	0.0002732987	0	0	0	0.008745559	0.0002732987	0	0	0.0005465974	0	0.00013664935	0	0.0002732987	0.0005465974	0	0	0
C-JV-J21_NODE_109_length_7011_cov_12.522629	0.18085866	0.048495222	0.02225075	0.009128512	0.01754386	0	0.009413779	0	0.002282128	0	0.000570532	0.022536015	0.21252318	0	0.000570532	0.001996862	0.009128512	0	0.2229354	0	0.000855798	0.01754386	0	0.000855798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C-JV-J21_NODE_136_length_6634_cov_7.014784	0	0	0	0	0	0	0	0	0	0	0	0	0.11049141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C-JV-J21_NODE_855_length_4232_cov_4.158692	0	0.0007088847	0.0004725898	0	0	0	0	0	0	0	0	0	0.05883743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0073251417	0	0.0018903592	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004725898	0	0	0	0	0	0	0	0	0	0	0	0.0018903592	0	0	0	0	0	0	0	0	0.010160681	0	0.006616257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014177694	0	0	0	0	0	0	0	0.0004725898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
